word,phonetic,translation,tag
shrink,ʃriŋk,"n. 收缩, 萎缩, 回避\nvi. 收缩, 退缩, 萎缩, 缩小, 回避\nvt. 使收缩, 使缩小",ielts
shrub,ʃrʌb,"n. 矮树, 灌木, 果汁甜酒",ielts
shrug,ʃrʌg,n. 耸肩\nv. 耸肩,ielts
shutter,'ʃʌtә,"n. 百叶窗, 关闭物, 照相机快门, 关闭者\nvt. 为...装百叶窗, 以百叶窗遮闭",ielts
shuttle,'ʃʌtl,"n. 穿梭, 梭子, 往返移动之物\nv. (使)穿梭移动, 往返运送",ielts
sick,sik,"n. 病人\na. 不舒服, 有病的, 恶心的, 厌恶的, 渴望的, 病态的\nvt. 呕吐, 追击, 使(狗)去攻击",ielts
sicken,'sikәn,"vt. 患病, 使厌倦, 使恶心\nvi. 生病, 作呕",ielts
sickness,'siknis,"n. 疾病, 不健康, 呕吐\n[医] 病",ielts
side,said,"n. 旁边, 侧, 方面, 胁, 侧边, 血统\na. 旁的, 侧的, 次要的\nvt. 同意, 支持\nvi. 支持, 赞助",ielts
siege,si:dʒ,"n. 包围, 围攻, 再三的努力\nvt. 包围, 围攻",ielts
sieve,siv,"n. 筛子, 滤网\nvt. 筛, 滤",ielts
sigh,sai,"n. 叹息\nvi. 叹息, 渴望\nvt. 叹息着说",ielts
sight,sait,"n. 景观, 视力, 眼界, 阅读, 见解, 意见\nvt. 看见, 瞄准\nvi. 瞄准, 观看\na. 即席的, 见票即付的",ielts
sightseeing,'saitsi:iŋ,"n. 观光, 游览\na. 观光的, 游览的",ielts
sign,sain,"n. 符号, 招牌, 征兆, 正负号, 手势\nvt. 签名, 打手势表达\nvi. 签名\n[计] 正负号; 符号; 符号字符",ielts
signal,'signl,"n. 信号, 暗号, 近因, 导火线\nvt. 向...作信号, 标志, 用信号通知\nvi. 发信号\na. 作为信号的, 显著的\n[计] 信号",ielts
signature,'signәtʃә,"n. 签字, 识别标志, 调号\n[计] 签名附件",ielts
significant,sig'nifikәnt,"a. 重要的, 有效的, 有含义的, 暗示的, 值得注意的",ielts
signify,'signifai,"vt. 象征, 预示\nvi. 要紧, 重要",ielts
silence,'sailәns,"n. 沉默, 无声, 静寂, 湮没, 无声息\nvt. 使缄默\ninterj. 安静",ielts
silent,'sailәnt,"a. 沉默的, 安静的, 无声的, 静止的\n[医] 静止的, 无症状的",ielts
silver,'silvә,"n. 银, 银币, 银器\na. 银的, 银制的, 银器的\nvt. 镀银\nvi. 变银白色",ielts
similar,'similә,"a. 相似的, 类似的\nn. 相似的东西",ielts
simple,'simpl,"a. 简单的, 普通的, 朴素的, 单纯的, 绝对的, 初级的, 原始的, 迟钝的\nn. 出身低微者, 傻子",ielts
simplify,'simplifai,"vt. 单一化, 简单化",ielts
simulate,'simjuleit,"vt. 模拟, 假装, 模仿\n[法] 伪装的, 模拟的; 假装的, 伪装的, 冒充",ielts
simultaneous,.simәl'teinjәs,"a. 同时的, 同时发生的\n[计] 同时的",ielts
sincere,sin'siә,"a. 诚实的, 正直的, 真挚的, 纯净的",ielts
single,'siŋgl,"a. 单身的, 单程的, 单一的, 个别的, 孤独的, 专一的\nn. 一个, 单打, 单程票\nvt. 选出\nvi. 击出一垒打\n[计] 单精度型",ielts
singular,'siŋgjulә,"n. 单数\na. 异常的, 单一的",ielts
sink,siŋk,"n. 藏垢的场所, 沟渠, 污水槽\nvi. 下沉, 沉没, 下陷, 减弱, 衰退, 消沉, 堕落, 渗透\nvt. 使低落, 使下沉, 陷于, 投入(资金等), 挖掘",ielts
site,sait,"n. 位置, 场所, 地点\nvt. 给...择址",ielts
sites,,"n. 遗址, 举办地点；网站（site的复数）",ielts
situated,'sitjueitid,"a. 位于...的, 坐落在...的, 处于某种境地的\n[法] 坐落...的, 位于...的, 处于某种境地的",ielts
size,saiz,"n. 大小, 尺寸, 规模, 尺码, 能力, 浆料\nvt. 上浆, 依大小排列\nvi. 可比拟\na. 一定大小的, 一定尺寸的",ielts
sizes,,"n. 象素显示尺寸, 尺寸（size复数形式）",ielts
skating,'skeitiŋ,n. 溜冰,ielts
skeleton,'skelәtn,"n. 骨骼, 骨瘦如柴的人, 梗概, 骨干, 残骸\na. 骨骼的, 概略的, 基层的, 骨干的\n[计] 骨架",ielts
sketch,sketʃ,"n. 素描, 草图, 小品\nv. 描绘略图, 画素描或速写",ielts
skiing,'ski:iŋ,"n. 滑雪运动, 滑雪术",ielts
skill,'skil,"n. 技术, 技巧, 技能, 熟练, 熟练工人\n[化] 技能",ielts
skills,,n. 技术；技能；技巧（skill的复数形式）,ielts
skim,skim,"vt. 撇取浮沫, 略读, 掠过\nvi. 擦过, 浏览\nn. 脱脂乳, 擦过, 表层物\na. 撇去浮沫的",ielts
skin,skin,"n. 皮肤, 皮\nvt. 剥皮, 在...植皮\nvi. 长皮, 愈合, 蜕皮",ielts
skip,skip,"n. 跳跃, 跳读\nvi. 跳越, 跳读, 跳绳, 遗漏, 跳级\nvt. 跳过, 遗漏\n[计] 跳过",ielts
skirt,skә:t,"n. 裙子, 下摆, 边缘, 郊区\nvt. 位于...边缘, 绕过, 回避\nvi. 位于边缘",ielts
slab,slæb,"n. 平板, 厚片\nvt. 切成厚板, 以平板盖上",ielts
slack,slæk,"n. 松弛, 松懈, 淡季, 闲散, 家常裤\na. 松弛的, 不流畅的, 疏忽的, 无力的, 呆滞的, 软弱的, 漏水的\nadv. 马虎地, 缓慢地\nvt. 放松, 使缓慢\nvi. 松懈, 减弱, 松弛",ielts
slag,slæg,"n. 熔渣, 矿渣, 无足轻重的人\nvt. 使变成熔渣\nvi. 变熔渣",ielts
slam,slæm,"n. 砰然声, 猛然, 猛烈的抨击\nvt. 猛然关上, 砰地关上, 猛烈抨击\nvi. 砰地关上, 猛攻",ielts
slander,'slændә,"n. 中伤, 诽谤\nvt. 中伤, 诽谤",ielts
slang,slæŋ,"n. 俚语\nv. 辱骂, 用俚语说",ielts
slap,slæp,"n. 掴, 掌击, 侮辱, 拍击声\nv. 拍击, 惩罚\nadv. 正面地, 直接地, 突然地",ielts
slate,sleit,"n. 板岩, 页岩, 提名名单, 人选, 记录, 石板\na. 石板色的\nvt. 铺石板, 责骂, 痛打",ielts
slaughter,'slɒ:tә,"n. 残杀, 屠杀, 杀戮\nvt. 残杀, 屠杀, 亏本出售",ielts
sleep,sli:p,"n. 睡眠, 静止, 昏迷, 麻木, 长眠, 冬眠\nvi. 睡觉, 睡眠, 静止\nvt. 睡",ielts
sleeping,'sli:piŋ,n. 睡眠\na. 睡着的,ielts
sleepy,'sli:pi,"a. 困乏的, 欲睡的",ielts
slender,'slendә,"a. 苗条的, 纤弱的, 微少的, 微薄的\n[机] 细的, 纤细的",ielts
slice,slais,"n. 薄的切片, 一部分, 菜刀\nvt. 切成薄片, 切下\nvi. 切\n[计] 片",ielts
slide,slaid,"n. 滑, 滑道, 山崩, 雪崩, 幻灯片\nvt. 使滑动, 偷偷放入\nvi. 滑动, 滑落, 不知不觉陷入, 偷偷地走",ielts
slight,slait,"n. 轻蔑, 怠慢\na. 轻微的, 纤细的, 脆弱的, 苗条的\nvt. 轻视, 忽略, 怠慢",ielts
slim,slim,"a. 瘦的, 苗条的, 微小的, 稀少的, 微薄的\nvi. 变苗条\nvt. 使苗条",ielts
slip,slip,"n. 滑, 滑行, 事故, 溜, 差错, 滑台, 下降, 插条, 后裔, 板条, 瘦长的年轻人\nvi. 滑动, 滑倒, 失足, 溜走, 滑落, 犯错, 变坏\nvt. 使滑动, 滑过, 摆脱, 闪开, 塞入, 从...取接枝\na. 滑动的, 滑移的, 活络的, 有活结的\n[计] 串行线接口协议",ielts
slippery,'slipәri,"a. 滑的, 光滑的, 靠不住的, 圆滑的, 不稳固的\n[法] 狡猾的, 不可靠的, 不安定的",ielts
slit,slit,"n. 裂缝, 投币口, 狭长裂口\nvt. 切开, 扯裂, 使有狭缝\nvi. 纵切, 纵裂",ielts
slogan,'slәugәn,"n. 呐喊声, 标语, 口号",ielts
slope,slәup,"n. 倾斜, 斜坡, 斜率, 扛枪姿势\nvt. 使倾斜, 弄斜, 扛\nvi. 倾斜, 走, 逃走",ielts
slot,slɒt,"n. 水沟, 细长孔, 硬币投币口, 缝, 狭槽, 狭通道, 位置, 一档(广播节目等)\nvt. 开槽于, 把...纳入机构\n[计] 槽; 存储槽",ielts
sluggish,'slʌgiʃ,"a. 偷懒的, 懒惰的, 迟钝的\n[经] 萧条的, 呆滞的",ielts
slum,slʌm,n. 贫民窟\nvi. 访问贫民区,ielts
smart,smɑ:t,"a. 聪明的, 漂亮的, 刺痛的, 剧烈的, 敏捷的, 巧妙的, 伶俐的, 潇洒的\nn. 刺痛, 痛苦\nvi. 刺痛",ielts
smash,smæʃ,"n. 打碎, 粉碎, 打碎时哗啦声, 猛击, 扣球, 杀球, 经营失败, 破产, 硬币, 假硬币\na. 非常轰动的, 了不起的\nvt. 打碎, 粉碎, 击溃, 使破产, 使裂变, 使用假硬币\nvi. 碎裂, 猛撞, 破产, 扣球, 杀球\nadv. 轰隆一声, 哗啦一声",ielts
smelly,'smeli,"a. 发臭的, 有臭味的",ielts
smoke,smәuk,"n. 烟, 雾气, 烟熏剂, 抽烟, 烟色\nvi. 吸烟, 冒烟, 弥漫\nvt. 以烟熏, 抽烟而导致...",ielts
smokers,ˈsməʊkəz,n. 吸烟者( smoker的名词复数 ),ielts
smoking,'smәukiŋ,"n. 抽烟, 冒烟\n[医] 烟熏; 吸烟",ielts
smooth,smu:ð,"a. 平滑的, 平稳的, 流畅的, 和蔼的, 安祥的, 圆滑的, 调匀的, 无毛的\nvt. 使光滑, 烫平, 使平和, 消除\nvi. 变平滑, 变平静\nn. 一块平地, 平滑部分",ielts
smother,'smʌðә,"vt. 使喘不过气, 使窒息, 闷熄, 忍住, 抑制, 覆盖\nvi. 窒息, 被抑制\nn. 浓烟, 窒息状态, 杂乱无章",ielts
smuggle,'smʌgl,"vt. 偷运, 走私, 私运\nvi. 走私",ielts
snack,snæk,"n. 小吃, 点心, 快餐\nvi. 吃零食, 吃快餐",ielts
snacks,,n. 快餐；小吃；零嘴（snack的复数）,ielts
snatch,snætʃ,"n. 抢夺, 攫取, 片断\nvt. 夺取, 攫取\nvi. 想抢走, 攫取",ielts
soak,sәuk,"n. 浸, 湿透, 大雨\nvt. 使上下湿透, 浸, 吸入, 吸收, 浸洗掉\nvi. 浸泡, 渗透",ielts
soar,sɒ:,"n. 高扬, 翱翔\nvi. 往上飞舞, 高耸, 翱翔",ielts
sober,'sәubә,"a. 未醉的, 稳重的, 节制的, 严肃的, 不夸大的, 合理的, 朴素的\nvt. 使醒酒, 使严肃\nvi. 从醉里醒来, 变严肃",ielts
sociable,'sәuʃәbl,"a. 好交际的, 社交的, 过社会生活的\nn. 联谊会",ielts
social,'sәuʃәl,"a. 社会的, 群居的, 社交的\nn. 联欢会",ielts
sociology,.sәusi'ɒlәdʒi,n. 社会学\n[医] 社会学,ielts
soil,sɒil,"n. 土壤, 土地, 国家, 国土, 温床, 污物, 粪便, 水池\nvt. 弄脏, 污辱\nvi. 变脏",ielts
solar,'sәulә,"a. 太阳的, 日光的, 源自太阳的\n[医] 太阳的; 腹腔丛的",ielts
sole,sәul,"n. 脚掌, 鞋底, 底部\na. 唯一的, 仅有的, 单独的, 独身的\nvt. 上鞋底, 触底",ielts
solemn,'sɒlәm,"a. 严肃的, 郑重的, 庄严的",ielts
solidarity,.sɒli'dæriti,"n. 团结, 团结一致, 共同一致\n[法] 团结, 共同责任",ielts
solitary,'sɒlitәri,"n. 独居者\na. 孤独的, 独居的",ielts
solo,'sәulәu,"n. 独奏, 独唱, 单独表演\na. 单独的, 独奏的, 独唱的\nvi. 放单飞",ielts
soluble,'sɒljubl,"a. 溶解的, 可溶解的, 可以解决的\n[医] 溶解的, 可溶的",ielts
solution,sә'lu:ʃәn,"n. 解决, 解答, 溶液\n[化] 溶液",ielts
solve,sɒlv,"vt. 解决, 付给, 溶解\nvt. 求解\nvi. 求解\n[计] 求解",ielts
solvent,'sɒlvәnt,"n. 溶剂\na. 有偿付能力的, 有溶解力的",ielts
somehow,'sʌmhau,adv. 不知何故,ielts
somewhat,'sʌmhwɒt,"n. 某物, 几分\nadv. 多少, 几分",ielts
sophisticated,sә'fistikeitid,"a. 复杂的, 久经世故的\n[法] 尖端的, 高级的, 非常有经验的",ielts
sore,sɒ:,"a. 悲伤的, 痛的, 引起痛苦的\nn. 痛处, 溃疡, 疮",ielts
sort,sɒ:t,"n. 种类, 方式, 品质, 态度, 举止\nvt. 分类, 排序, 挑选\nvi. 交往, 协调\n[计] 排序; DOS外部命令:从标准输入设备接收数据, 整个数据输入完后\n对它以行为单位进行排序, 然后在标准输出设备上输出",ielts
sound,saund,"n. 声音, 语音, 吵闹, 声调, 听力范围, 探条, 海峡\na. 健全的, 可靠的, 合理的, 健康的, 彻底的, 资金充实的\nadv. 彻底地, 充分地\nvi. 发出声音, 回响, 测深, 试探, 听起来\nvt. 使发声, 宣告, 听诊, 测...深, 试探\n[计] 声音",ielts
soundproof,'saundpru:f,a. 隔音的,ielts
sour,'sauә,"a. 酸的, 酸臭的, 发酵的, 愠怒的, 讨厌的, 拙劣的, 不健全的\nvi. 变酸, 发酵, 厌烦, 变坏\nvt. 使变酸, 使失望\nn. 酸味, 酸饮料",ielts
source,sɒ:s,"n. 来源, 水源, 根源, 原始资料, 源\n[计] 来源, 源程序",ielts
sources,,n. 输入源；发起者；来源（source的复数）,ielts
souvenir,.su:vә'niә,n. 纪念品,ielts
souvenirs,su:və'nɪəz,n. 纪念品( souvenir的名词复数 ),ielts
sovereign,'sɒvrin,"n. 元首, 独立国\na. 具有主权的, 至高无上的, 国王的, 完全的",ielts
sow,sau. sәu,"n. 母猪, 懒胖女人\nvt. 播种, 散布, 使密布\nvi. 播种",ielts
space,speis,"n. 位置, 空间, 距离, 太空, 空白, 间隔, (期刊等的)篇幅\nvt. 隔开, 分隔\nvi. 留间隔\n[计] 空白, 空格校验",ielts
spacious,'speiʃәs,"a. 广大的, 宽广的",ielts
Spain,spein,n. 西班牙,ielts
span,spæn,"n. 指距, 全长, 跨距, 一段时间, 小范围\nvt. 以手指测量, 跨越, 架设, 持续",ielts
Spanish,'spæniʃ,"n. 西班牙人, 西班牙语\na. 西班牙的",ielts
spare,spєә,"n. 剩余, 备用品, 备件, 备用零件, 备用轮胎\na. 多余的, 备用的, 空闲的, 节约的, 瘦的\nvi. 节约, 省掉, 宽恕\nvt. 节约, 省用, 剩下, 饶恕, 赦免",ielts
spark,spɑ:k,"n. 火花, 火星, 闪光, 无线电报务员, 瞬间放电, 活力, 朝气, 花花公子, 情郎\nvi. 闪光, 发火花, 求婚\nvt. 发动, 鼓舞, 使有朝气, 求婚",ielts
sparkle,'spɑ:kl,"n. 闪耀, 火花, 活力, 发泡\nvi. 闪耀, 冒火花\nvt. 使闪耀",ielts
sparse,'spɑ:s,"a. 稀疏的, 稀稀落落的, 稀薄的",ielts
spatial,'speiʃәl,"a. 空间的, 受空间条件限制的, 占地位的\n[医] 隙的, 间隙的, 腔的; 空间的, 立体的",ielts
speaker,'spi:kә,"n. 说话人, 讲演者, 发言人, 喇叭, 扬声器\n[计] 扬声器",ielts
speaking,'spi:kiŋ,"n. 谈话, 演说\na. 讲话的, 适于说的, 讲某种语言的",ielts
special,'speʃәl,"n. 专辑, 专车, 号外, 特别的东西, 负有特别任务的人员\na. 特别的, 专门的, 特殊的, 额外的, 附加的, 特别亲密的",ielts
speciality,.speʃi'æliti,"n. 专长, 擅长, 特种技能, 详细说明, 特性, 特产, 专业\n[化] 特制品",ielts
specialize,'speʃәlaiz,"vt. 使特殊化, 列举, 特别指明, 限定...的范围\nvi. 成为专家, 专攻",ielts
species,'spi:ʃiz,"n. 种, 类, 外形\n[医] 茶剂; 种",ielts
specific,spi'sifik,"n. 特效药, 特性\na. 特殊的, 明确的, 具有特效的, 特定地, 具体地",ielts
specification,.spesifi'keiʃәn,"n. 规格, 详述, 详细说明书\n[计] 规范; 形式说明; 说明; 说明书; 规格",ielts
specimen,'spesimәn,"n. 样品, 标本, 试料\n[化] 试样",ielts
spectacle,'spektәkl,"n. 引人羡慕的东西, 景象, 眼镜, 场面, 公开展示",ielts
spectacular,spek'tækjulә,"a. 公开展示的, 惊人的, 壮观的\nn. 奇观, 惊人之举, 展览物",ielts
spectator,spek'teitә,"n. 观众, 目击者, 旁观者",ielts
spectrum,'spektrәm,"n. 光谱, 范围, 系列\n[化] 光谱",ielts
speculate,'spekjuleit,"vi. 深思, 推测, 投机\n[经] 投机",ielts
speech,spi:tʃ,"n. 演讲, 说话, 谈话, 言语, 引语, 民族语言\n[医] 言语, 语言",ielts
speed,spi:d,"n. 速率, 速度, 迅速\nvi. 加速, 超速, 快进\nvt. 快速传送, 促进, 使加速\n[计] 中央处理机速度设置程序",ielts
spending,'spendiŋ,"n. 经费, 开销\n[经] 开支, 开销, 经费",ielts
sphere,sfiә,"n. 球, 球面, 球体, 天体, 地球仪, 范围\nvt. 包围, 使成球体, 放入球内",ielts
spider,'spaidә,"n. 蜘蛛, 设圈套者\n[化] 星形轮",ielts
spill,spil,"n. 溢出, 溅出, 摔下, 溢出量, 木片, 小塞子\nvt. 使溢出, 使散落, 洒, 使流出, 倒出, 使摔下\nvi. 溢出, 涌流, 摔下",ielts
spin,spin,"n. 旋转, 自旋, 疾驰, 情绪低落\nvt. 纺织, 纺, 使旋转, 编造\nvi. 纺纱, 吐丝, 作茧, 结网, 旋转, 自旋, 疾驰",ielts
spiral,'spairәl,"n. 螺旋形之物, 螺线\na. 螺旋形的, 盘旋的\nvi. 螺旋形下降, 螺旋形上升, 螺旋形行进\nvt. 使螺旋形行进",ielts
spiritual,'spiritʃuәl,"a. 精神上的, 神圣的, 崇高的, 高尚的, 鬼的, 招魂术的\nn. 有关教会的事",ielts
spit,spit,"n. 唾液, 唾吐, 小雨, 炙叉, 一铲的深度\nvt. 唾吐, 吐出, 降小雨, 用炙叉穿过\nvi. 吐唾沫, 吐痰, 唾弃, 飘霏霏细雨",ielts
splash,splæʃ,"n. 飞溅, 污点, 一点儿, 溅泼声, 色斑\nvi. 溅湿, 溅开, 飞溅\nvt. 溅, 泼, 使溅起水, 洒, 使成斑驳状",ielts
splendid,'spendid,"a. 光亮的, 了不起的, 灿烂的, 壮丽的, 显著的, 杰出的",ielts
split,split,"n. 劈开, 裂片, 裂缝, 分裂, 派系, 派别, 柳条\na. 劈开的\nvi. 分离, 分开, 裂开, 被劈开\nvt. 劈开, 切开, 使分裂, 使分离\n[计] 拆分",ielts
spoil,spɒil,"n. 战利品, 赃物, 奖品, 变质, 次品\nvt. 损坏, 破坏, 溺爱\nvi. 腐坏, 掠夺",ielts
spokesman,'spәuksmәn,"n. 发言人, 代言者",ielts
sponge,spʌndʒ,"n. 海绵, 海绵状的东西\nvt. 用海绵擦拭, 吸收掉, 抹掉\nvi. 采集海绵, 海绵般吸收",ielts
sponsor,'spɒnsә,"n. 保证人, 赞助者, 发起者, 倡议者, 教父\nvt. 发起, 赞助, 倡议",ielts
spontaneous,spɒn'teiniәs,"a. 自然的, 自发的, 未经琢磨的\n[医] 自发的, 特发的, 自生的",ielts
spoons,spu:nz,"n. 匙, 调羹( spoon的名词复数 ); 一匙的量",ielts
sporadic,spәu'rædik,"a. 偶尔发生的, 零星发生的, 分散的\n[医] 散在的, 散发的",ielts
sport,spɒ:t,"n. 运动, 游戏, 娱乐, 消遣, 玩笑\na. 运动的, 户外穿戴的\nvi. 游戏, 参加体育运动, 戏弄, 产生变种\nvt. 炫耀, 使产生变种",ielts
sports,spɔ:ts,"n. (英)运动会, 运动的, 适用于运动的, 运动会的, 与运动会有关的",ielts
sportsman,'spɒ:tsmәn,"n. 运动员, 冒险家",ielts
sportswear,'spɒ:tswєә,"n. 运动装, 休闲服",ielts
spot,spɒt,"n. 污点, 地点, 斑点, 点, 娱乐场所, 处境, 少量\na. 当场的, 现场的, 现货买卖的, 现金交易的, 抽样的\nvt. 点缀, 玷污, 认出, 准确定...的位, 用灯光照射\nvi. 玷污, (从空中)侦察敌方目标",ielts
spotlight,'spɒtlait,"n. 照明灯, 反光灯, 聚光灯",ielts
spouse,spauz,n. 配偶,ielts
sprawl,sprɒ:l,"vi. 伸开手足躺, 爬行, 蔓生, 蔓延\nvt. 懒散地伸开, 使蔓生, 使不规则地伸展\nn. 伸开手足躺卧姿势",ielts
spray,sprei,"n. 水沫, 浪花, 水花, 喷雾, 喷雾器, 小树枝\nvt. 喷雾, 扫射, 喷射\nvi. 喷, 溅开",ielts
spring,spriŋ,"n. 春天, 弹簧, 跳跃, 弹性, 活力, 泉, 源泉\na. 春天的\nvi. 跳, 弹跳, 涌出, 生长, 裂开, 高耸\nvt. 使跳起, 使爆炸, 突然提出",ielts
sprint,sprint,"n. 短距离赛跑\nvi. 全速跑, 冲刺\nvt. 全速跑过",ielts
sprout,spraut,"n. 芽, 萌芽\nvt. 使发芽, 摘去芽\nvi. 长芽, 抽条",ielts
spur,spә:,"n. 马刺, 刺激物, 鼓舞\nvt. 刺激, 激励, 用马刺策(马)前进\nvi. 用马刺驱马, 疾驰",ielts
square,skwєә,"n. 正方形, 街区, 广场, 平方, 直角尺\na. 正方形的, 正直的, 公正的, 平方的, 方正的, 结清的\nadv. 成直角地, 对准地\nvi. 一致, 符合, 结清\nvt. 使成方形, 使平方自乘, 调正, 结清, 使一致",ielts
squeeze,skwi:z,"n. 紧握, 挤, 榨, 榨取, 佣金\nvt. 紧握, 挤, 榨取\nvi. 压榨, 榨",ielts
stability,stә'biliti,"n. 安定, 稳定性, 坚实, 巩固\n[化] 稳定性",ielts
stabilize,'steibilaiz,"vt. 使安定, 使稳固\nvi. 稳定, 安定",ielts
stack,stæk,"n. 堆叠, 堆, 大量, 书库, 枪架, 烟囱, 堆积, 存贮栈\nvt. 堆积, 堆满, 暗中对...做手脚\nvi. 堆起\n[计] 堆积, 堆栈",ielts
stadium,'steidiәm,"n. 露天大型运动场\n[医] 期, 病期",ielts
staff,stɑ:f,"n. 全体人员, 工作班子, 棍棒, 杆, 拐杖, 支柱, 权杖\na. 职员的, 雇员的, 参谋的\nvt. 为...配备人员",ielts
stage,steidʒ,"n. 阶段, 舞台, 场所, 戏剧, 站, 驿站, 级, 层, 脚手架\nvt. 上演, 表演, 筹划\nvi. 适于上演, 乘驿车旅行",ielts
stagger,'stægә,"n. 蹒跚, 踌躇\nvi. 蹒跚, 犹豫\nvt. 使摇摆, 使踌躇, 交错, 错开\na. 交错的, 错开的",ielts
stagnant,'stægnәnt,"a. 不流动的, 停滞的, 不景气的, 萧条的, 污浊的, 迟钝的\n[经] 萧条的",ielts
stain,stein,"n. 污染, 污点, 着色剂\nvt. 沾染, 染污, 着色\nvi. 变脏",ielts
stairs,,n. 楼梯,ielts
stake,steik,"n. 桩, 炮烙刑, 木柱, 赌注, 奖金\nvt. 打桩, 用桩撑, 下赌注, 资助\nvi. 打赌",ielts
stale,steil,"n. 尿\na. 不新鲜的, 陈腐的, 疲惫的, 陈旧的\nvt. 使变旧, 走味\nvi. 变陈旧, 走味, 失时效, 撒尿",ielts
stall,stɒ:l,"n. 厩, 停车处, 牧师职位, 货摊, 托辞, 拖延\nvt. 关入厩, 停顿, 推托, 支吾, 使陷于泥中\nvi. 被关在厩内, 陷于泥中, 停止, 支吾",ielts
stand,stænd,"n. 站立, 站住, 停顿, 讲台, 看台, 立场, 法院证人席\nvi. 站, 立, 坐落, 停滞, 位于, 坚持, 维持原状\nvt. 忍受, 使站立, 抵挡",ielts
standard,'stændәd,"n. 标准, 规格, 旗, 军旗, 本位\na. 标准的, 合规格的\n[计] 标准",ielts
standards,,n. 标准；规格（standard的复数）,ielts
standing,'stændiŋ,"n. 起立, 持续, 身分\na. 立着的, 不动的, 经常的, 持续的",ielts
staple,'steipl,"n. 主要产物, 常用品, 主要要素, 原料, 订书钉, 钩环\na. 主要的, 重要的\nvt. 分级, 钉住",ielts
star,stɑ:,"n. 星, 恒星, 星形物, 运气, 明星\nvt. 以星状物装饰, 用星号标, 使成为明星\nvi. 变成明星",ielts
starch,stɑ:tʃ,"n. 淀粉, 浆糊, 刻板\nvt. 浆硬",ielts
starter,'stɑ:tә,"n. 开端者, 在起跑线上的人, 参加赛跑的人, 调度员, 起动机, 酵母\n[计] 启动程序, 启动器",ielts
starting,'stɑ:tiŋ,"n. 开端, 开始, 出发, 起动, 开动\n[机] 开动, 起动",ielts
startle,'stɑ:tl,"n. 惊愕, 惊恐\nvt. 吃惊, 使惊愕\nvi. 惊起",ielts
starve,stɑ:v,"v. (使)饿死, (使)挨饿",ielts
statement,'steitmәnt,"n. 陈述, 指令, 声明\n[计] 程序语句; 语句",ielts
States,,n. 美国,ielts
statesman,'steitsmәn,n. 政治家,ielts
static,'stætik,"n. 静电, 静电干扰\na. 静态的, 静止的, 固有的, 静电的",ielts
station,'steiʃәn,"n. 车站, 站, 局, 驻地, 位置, 身分, 地位\nvt. 安置, 配置, 驻扎\n[计] 站",ielts
stationary,'steiʃ(ә)nәri,"a. 不动的, 静止的, 不变的, 固定的, 停留的\n[计] 定常, 定态, 固定的",ielts
stationery,'steiʃәnәri,"n. 文具, 信纸\n[法] 文具",ielts
